"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,4057937,141,5,"__amd_rocclr_copyBuffer",629,695615086740826,695615086743466,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,142,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",632,695615086764226,695615086768026,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,143,5,"__amd_rocclr_copyBuffer",636,695615086804186,695615086806226,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,144,5,"__amd_rocclr_copyBuffer",638,695615086851746,695615086854066,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,145,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",641,695615086875187,695615086897267,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,146,5,"__amd_rocclr_copyBuffer",643,695615086900707,695615086902227,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,147,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",650,695615087007628,695615087090188,0,0,16,0,128,16,16,1,224,64,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,148,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",658,695615087171349,695615087188069,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,149,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",666,695615087367750,695615087384150,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,150,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",674,695615087561591,695615087578071,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,151,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",682,695615087755313,695615087771833,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,152,5,"__amd_rocclr_copyBuffer",687,695615087926394,695615087928474,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,153,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",690,695615087950314,695615087955154,0,0,16,0,128,16,16,1,16,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,154,5,"__amd_rocclr_copyBuffer",692,695615087958994,695615087960634,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,155,5,"__amd_rocclr_copyBuffer",694,695615087989874,695615087992114,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,156,5,"__amd_rocclr_copyBuffer",695,695615088011394,695615088014034,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,157,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",698,695615088035035,695615088036955,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,158,5,"__amd_rocclr_copyBuffer",703,695615088239086,695615088241686,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,159,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",706,695615088282446,695615088286206,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,160,5,"__amd_rocclr_copyBuffer",711,695615088342967,695615088345767,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,161,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",714,695615088366367,695615088370488,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,162,5,"__amd_rocclr_copyBuffer",719,695615088426288,695615088428968,0,0,16,0,128,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,163,26,"k_linear_f32(float const*, float const*, float*, int, int, int, int)",722,695615088450129,695615088453889,0,0,16,0,128,16,16,1,64,128,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,164,5,"__amd_rocclr_copyBuffer",726,695615088491449,695615088493609,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,165,5,"__amd_rocclr_copyBuffer",728,695615088540410,695615088542770,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,166,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",731,695615088563810,695615088585690,0,0,16,0,128,16,16,1,80,16,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,167,5,"__amd_rocclr_copyBuffer",733,695615088589050,695615088590610,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,4057937,168,24,"k_sgd_f32(float*, float const*, float const*, int, int, int, int, float)",740,695615088697892,695615088780013,0,0,16,0,128,16,16,1,224,64,1
